LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE,PKG_size,FLOW
5797011,603V1RUNR-G2N#,RUNST300     ,10,24797,2472.00,5797011,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797005,603V1RUNR-G2N#,RUNST300     ,10,24819,2472.00,5797005,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797007,603V1RUNR-G2N#,RUNST300     ,10,24709,2472.00,5797007,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796992,603V1RUNR-G2N#,RUNST300     ,10,24756,2472.00,5796992,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797002,603V1RUNR-G2N#,RUNST300     ,10,24832,2472.00,5797002,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796991,603V1RUNR-G2N#,RUNST300     ,10,24800,2472.00,5796991,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5797003,603V1RUNR-G2N#,RUNST300     ,10,24815,2472.00,5797003,4410,1,17.25,14.07,22.08,9/16/2015 7:20,9/16/2015 10:06,CLFTEA32,2X2,STD
5796994,603V1RUNR-G2N#,RUNST300     ,10,24659,2472.00,5796994,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5796988,603V1RUNR-G2N#,RUNST300     ,10,24682,2472.00,5796988,4410,1,17.25,14.07,22.08,                   ,9/16/2015 10:06,,2X2,STD
5830787,603V1RUNR-G2N#,RUNST300     ,10,13072,1472.00,5830787,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830791,603V1RUNR-G2N#,RUNST300     ,10,24663,1472.00,5830791,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830795,603V1RUNR-G2N#,RUNST300     ,10,24776,1472.00,5830795,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830796,603V1RUNR-G2N#,RUNST300     ,10,13320,1472.00,5830796,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830783,603V1RUNR-G2N#,RUNST300     ,10,24623,1472.00,5830783,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830794,603V1RUNR-G2N#,RUNST300     ,10,24782,1472.00,5830794,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830790,603V1RUNR-G2N#,RUNST300     ,10,24829,1472.00,5830790,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830792,603V1RUNR-G2N#,RUNST300     ,10,24759,1472.00,5830792,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830789,603V1RUNR-G2N#,RUNST300     ,10,24643,1472.00,5830789,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830786,603V1RUNR-G2N#,RUNST300     ,10,24793,1472.00,5830786,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830788,603V1RUNR-G2N#,RUNST300     ,10,12402,1472.00,5830788,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830785,603V1RUNR-G2N#,RUNST300     ,10,24837,1472.00,5830785,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5830784,603V1RUNR-G2N#,RUNST300     ,10,24775,1472.00,5830784,4410,1,17.53,14.07,11.8,                   ,9/16/2015 10:06,,2X2,STD
5831669,DRV2603RUNR-G2,RUNST300     ,10,24836,1439.00,5831669,4410,1,17.53,14.07,11.48,                   ,9/16/2015 10:06,,2X2,STD
5831671,DRV2603RUNR-G2,RUNST300     ,10,24835,1439.00,5831671,4410,1,17.53,14.07,11.48,                   ,9/16/2015 10:06,,2X2,STD
5831670,DRV2603RUNR-G2,RUNST300     ,10,24826,1439.00,5831670,4410,1,17.53,14.07,11.48,                   ,9/16/2015 10:06,,2X2,STD
5831719,603V1RUNR-G2N#,RUNST300     ,10,24781,1439.00,5831719,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5831722,603V1RUNR-G2N#,RUNST300     ,10,12347,1439.00,5831722,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5831714,603V1RUNR-G2N#,RUNST300     ,10,24792,1439.00,5831714,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5831718,603V1RUNR-G2N#,RUNST300     ,10,24764,1439.00,5831718,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5831729,603V1RUNR-G2N#,RUNST300     ,10,12317,1438.00,5831729,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5831723,603V1RUNR-G2N#,RUNST300     ,10,24568,1438.00,5831723,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5831726,603V1RUNR-G2N#,RUNST300     ,10,24827,1438.00,5831726,4410,1,17.53,14.07,11.47,                   ,9/16/2015 10:06,,2X2,STD
5844188,603V1RUNR-G2N#,RUNST300     ,10,24800,1073.00,5844188,4410,1,17.87,14.07,7.48,                   ,9/16/2015 10:06,,2X2,STD
5844190,603V1RUNR-G2N#,RUNST300     ,10,24813,1073.00,5844190,4410,1,17.87,14.07,7.48,                   ,9/16/2015 10:06,,2X2,STD
5844193,603V1RUNR-G2N#,RUNST300     ,10,24803,1073.00,5844193,4410,1,17.87,14.07,7.48,                   ,9/16/2015 10:06,,2X2,STD
5844186,603V1RUNR-G2N#,RUNST300     ,10,24801,1073.00,5844186,4410,1,17.87,14.07,7.48,                   ,9/16/2015 10:06,,2X2,STD
5844195,603V1RUNR-G2N#,RUNST300     ,10,24831,1073.00,5844195,4410,1,17.87,14.07,7.48,                   ,9/16/2015 10:06,,2X2,STD
5844187,603V1RUNR-G2N#,RUNST300     ,10,24832,1073.00,5844187,4410,1,17.87,14.07,7.48,                   ,9/16/2015 10:06,,2X2,STD
5845032,A3221AIRGVR-ZK,RGV          ,16,10067,740.00,5845032,4410,1,13.2,12.51,7.26,9/16/2015 8:13,9/16/2015 10:06,CLFTEA80,4X4,STD
5845038,A3221AIRGVR-ZK,RGV          ,16,10064,740.00,5845038,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,4X4,STD
5845040,A3221AIRGVR-ZK,RGV          ,16,5022,740.00,5845040,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,4X4,STD
5796270,408065RHLR-G2K,RHL300       ,24,6452,2228.00,5796270,4410,1,12.94,12.41,22.29,                   ,9/16/2015 10:06,,5.5X3.5,STD
5796265,408065RHLR-G2K,RHL300       ,24,6403,2228.00,5796265,4410,1,12.94,12.41,22.29,9/16/2015 5:24,9/16/2015 10:06,CLFTEA60,5.5X3.5,STD
5823021,408065RHLR-G2K,RHL300       ,24,6455,1414.00,5823021,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823018,408065RHLR-G2K,RHL300       ,24,6446,1414.00,5823018,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823015,408065RHLR-G2K,RHL300       ,24,6431,1414.00,5823015,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823019,408065RHLR-G2K,RHL300       ,24,6449,1414.00,5823019,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823023,408065RHLR-G2K,RHL300       ,24,6078,1414.00,5823023,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823022,408065RHLR-G2K,RHL300       ,24,6382,1414.00,5823022,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823017,408065RHLR-G2K,RHL300       ,24,6388,1414.00,5823017,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823024,408065RHLR-G2K,RHL300       ,24,3216,1414.00,5823024,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823020,408065RHLR-G2K,RHL300       ,24,6477,1414.00,5823020,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5823016,408065RHLR-G2K,RHL300       ,24,6410,1414.00,5823016,4410,1,12.97,12.41,14.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845770,408065RHLR-G2K,RHL300       ,24,6363,722.00,5845770,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845771,408065RHLR-G2K,RHL300       ,24,6473,722.00,5845771,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845775,408065RHLR-G2K,RHL300       ,24,6391,722.00,5845775,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845769,408065RHLR-G2K,RHL300       ,24,6388,722.00,5845769,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845776,408065RHLR-G2K,RHL300       ,24,3563,722.00,5845776,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845772,408065RHLR-G2K,RHL300       ,24,6359,722.00,5845772,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845773,408065RHLR-G2K,RHL300       ,24,6411,722.00,5845773,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
5845774,408065RHLR-G2K,RHL300       ,24,6362,722.00,5845774,4410,1,13.1,12.41,7.07,                   ,9/16/2015 10:06,,5.5X3.5,STD
