LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE,,
5583437,D3211A1RGPR-G2,RGPST300     ,20,10069,10.64,5583437,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5570616,D3211A1RGPR-G2,RGPST300     ,20,6522,14.33,5570616,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5573531,D3211A1RGPR-G2,RGPST300     ,20,8891,13.47,5573531,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5573528,D3211A1RGPR-G2,RGPST300     ,20,10066,13.47,5573528,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5570608,D3211A1RGPR-G2,RGPST300     ,20,10072,14.33,5570608,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5583443,D3211A1RGPR-G2,RGPST300     ,20,5016,10.64,5583443,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5587233,D3211A1RGPR-G2,RGPST300     ,20,10067,9.59,5587233,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5573526,D3211A1RGPR-G2,RGPST300     ,20,10073,13.47,5573526,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5573537,D3211A1RGPR-G2,RGPST300     ,20,10066,13.47,5573537,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5563011,D3211A1RGPR-G2,RGPST300     ,20,10025,16.4,5563011,4410,1,16.09,13.05,13.91,                   ,6/29/2015 2:06,,,
5577194,D3211A1RGPR-G2,RGPST300     ,20,10080,12.46,5577194,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5573541,D3211A1RGPR-G2,RGPST300     ,20,5033,13.47,5573541,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5580663,D3211A1RGPR-G2,RGPST300     ,20,10072,11.47,5580663,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5568020,D3211A1RGPR-G2,RGPST300     ,20,10077,14.97,5568020,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5580662,D3211A1RGPR-G2,RGPST300     ,20,10065,11.47,5580662,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5587240,D3211A1RGPR-G2,RGPST300     ,20,9497,9.59,5587240,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5583435,D3211A1RGPR-G2,RGPST300     ,20,10068,10.64,5583435,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5583444,D3211A1RGPR-G2,RGPST300     ,20,10067,10.64,5583444,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5570619,D3211A1RGPR-G2,RGPST300     ,20,10069,14.33,5570619,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5568019,D3211A1RGPR-G2,RGPST300     ,20,10073,14.97,5568019,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5580660,D3211A1RGPR-G2,RGPST300     ,20,10075,11.47,5580660,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5570611,D3211A1RGPR-G2,RGPST300     ,20,10024,14.33,5570611,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5573532,D3211A1RGPR-G2,RGPST300     ,20,5040,13.47,5573532,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5580656,D3211A1RGPR-G2,RGPST300     ,20,10020,11.47,5580656,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5577196,D3211A1RGPR-G2,RGPST300     ,20,5569,12.46,5577196,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5568018,D3211A1RGPR-G2,RGPST300     ,20,10065,14.97,5568018,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5577197,D3211A1RGPR-G2,RGPST300     ,20,5026,12.46,5577197,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5587230,D3211A1RGPR-G2,RGPST300     ,20,10074,9.59,5587230,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5587231,D3211A1RGPR-G2,RGPST300     ,20,10076,9.59,5587231,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5591032,D3211A1RGPR-G2,RGPST300     ,20,8226,7.93,5591032,4410,1,15.54,13.05,5.99,                   ,6/29/2015 2:06,,,
5573538,D3211A1RGPR-G2,RGPST300     ,20,10070,13.47,5573538,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5573529,D3211A1RGPR-G2,RGPST300     ,20,10077,13.47,5573529,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5587232,D3211A1RGPR-G2,RGPST300     ,20,10070,9.59,5587232,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5563004,D3211A1RGPR-G2,RGPST300     ,20,10069,16.4,5563004,4410,1,16.09,13.05,13.91,                   ,6/29/2015 2:06,,,
5580661,D3211A1RGPR-G2,RGPST300     ,20,10050,11.47,5580661,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5573525,D3211A1RGPR-G2,RGPST300     ,20,10071,13.47,5573525,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5580666,D3211A1RGPR-G2,RGPST300     ,20,5362,11.47,5580666,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5591021,D3211A1RGPR-G2,RGPST300     ,20,10060,7.93,5591021,4410,1,15.54,13.05,5.99,                   ,6/29/2015 2:06,,,
5580657,D3211A1RGPR-G2,RGPST300     ,20,10075,11.47,5580657,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5583438,D3211A1RGPR-G2,RGPST300     ,20,10020,10.64,5583438,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5577195,D3211A1RGPR-G2,RGPST300     ,20,10075,12.46,5577195,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5577189,D3211A1RGPR-G2,RGPST300     ,20,10069,12.46,5577189,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5587236,D3211A1RGPR-G2,RGPST300     ,20,10071,9.59,5587236,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5570620,D3211A1RGPR-G2,RGPST300     ,20,10074,14.33,5570620,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5587238,D3211A1RGPR-G2,RGPST300     ,20,10072,9.59,5587238,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5568024,D3211A1RGPR-G2,RGPST300     ,20,10075,14.97,5568024,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5577191,D3211A1RGPR-G2,RGPST300     ,20,10076,12.46,5577191,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5583442,D3211A1RGPR-G2,RGPST300     ,20,8069,10.64,5583442,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5568026,D3211A1RGPR-G2,RGPST300     ,20,10069,14.97,5568026,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5573530,D3211A1RGPR-G2,RGPST300     ,20,10032,13.47,5573530,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5580664,D3211A1RGPR-G2,RGPST300     ,20,10069,11.47,5580664,4410,1,16.1,13.05,8.96,                   ,6/29/2015 2:06,,,
5591023,D3211A1RGPR-G2,RGPST300     ,20,10069,7.93,5591023,4410,1,15.54,13.05,5.99,                   ,6/29/2015 2:06,,,
5573527,D3211A1RGPR-G2,RGPST300     ,20,10079,13.47,5573527,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5573533,D3211A1RGPR-G2,RGPST300     ,20,10070,13.47,5573533,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5570610,D3211A1RGPR-G2,RGPST300     ,20,10057,14.33,5570610,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5573540,D3211A1RGPR-G2,RGPST300     ,20,8904,13.47,5573540,4410,1,16.1,13.05,10.96,                   ,6/29/2015 2:06,,,
5570614,D3211A1RGPR-G2,RGPST300     ,20,10066,14.33,5570614,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5591022,D3211A1RGPR-G2,RGPST300     ,20,10036,7.93,5591022,4410,1,15.54,13.05,5.99,                   ,6/29/2015 2:06,,,
5577187,D3211A1RGPR-G2,RGPST300     ,20,10057,12.46,5577187,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5583440,D3211A1RGPR-G2,RGPST300     ,20,10053,10.64,5583440,4410,1,16.1,13.05,8.14,                   ,6/29/2015 2:06,,,
5570618,D3211A1RGPR-G2,RGPST300     ,20,10061,14.33,5570618,4410,1,16.1,13.05,11.82,                   ,6/29/2015 2:06,,,
5577192,D3211A1RGPR-G2,RGPST300     ,20,10045,12.46,5577192,4410,1,16.1,13.05,9.95,                   ,6/29/2015 2:06,,,
5568015,D3211A1RGPR-G2,RGPST300     ,20,10077,14.97,5568015,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5568022,D3211A1RGPR-G2,RGPST300     ,20,10075,14.97,5568022,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5563006,D3211A1RGPR-G2,RGPST300     ,20,10071,16.4,5563006,4410,1,16.09,13.05,13.91,                   ,6/29/2015 2:06,,,
5568021,D3211A1RGPR-G2,RGPST300     ,20,10058,14.97,5568021,4410,1,16.1,13.05,12.47,                   ,6/29/2015 2:06,,,
5593139,D59974BQ5MC-UL,DMCCLIP      ,12,6900,6.32,5593139,4420,1,7.06,5.62,5.43,                   ,6/29/2015 2:06,,,
5578435,D59974BQ5MC-UL,DMCCLIP      ,12,6078,1,5578435,4420,1,7.24,5.62,9.62,                   ,6/29/2015 2:06,,,
5593138,D59974BQ5MC-UL,DMCCLIP      ,12,5729,6.32,5593138,4420,1,7.06,5.62,5.43,                   ,6/29/2015 2:06,,,
5464856,D74110RVFR2-LN,RVFCLIP      ,40,3491,1,5464856,4410,1,20.27,19.47,42.1,                   ,6/29/2015 2:06,,,
5499081,D74111RVFR1-LN,RVFCLIP      ,40,3314,32.3,5499081,4410,1,20.18,19.47,32.13,                   ,6/29/2015 2:06,,,
5396979,D95378BQ5M1-LN,DQPCLIP      ,12,2993,65.1,5396979,4410,1,23.33,19.47,61.79,                   ,6/29/2015 2:06,,,
5603214,D95378BQ5MC-UL,DMCCLIP      ,12,6058,3.38,5603214,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5595228,D95378BQ5MC-UL,DMCCLIP      ,12,5970,5.69,5595228,4420,1,7.06,5.62,4.8,                   ,6/29/2015 2:06,,,
5603211,D95378BQ5MC-UL,DMCCLIP      ,12,5828,3.38,5603211,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5599562,D95378BQ5MC-UL,DMCCLIP      ,12,6009,4.47,5599562,4420,1,7.06,5.62,3.57,                   ,6/29/2015 2:06,,,
5595222,D95378BQ5MC-UL,DMCCLIP      ,12,5994,1,5595222,4420,1,7.06,5.62,4.8,                   ,6/29/2015 2:06,,,
5600235,D95378BQ5MC-UL,DMCCLIP      ,12,5930,4.32,5600235,4420,1,7.06,5.62,3.43,                   ,6/29/2015 2:06,,,
5603212,D95378BQ5MC-UL,DMCCLIP      ,12,5994,3.38,5603212,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5603215,D95378BQ5MC-UL,DMCCLIP      ,12,5728,3.38,5603215,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5603217,D95378BQ5MC-UL,DMCCLIP      ,12,5928,3.38,5603217,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5603228,D95378BQ5MC-UL,DMCCLIP      ,12,6050,4.92,5603228,4410,1,7.06,4.08,2.49,                   ,6/29/2015 2:06,,,
5603216,D95378BQ5MC-UL,DMCCLIP      ,12,6047,3.38,5603216,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5599563,D95378BQ5MC-UL,DMCCLIP      ,12,7207,4.47,5599563,4420,1,7.06,5.62,3.57,                   ,6/29/2015 2:06,,,
5599561,D95378BQ5MC-UL,DMCCLIP      ,12,3249,4.47,5599561,4420,1,7.06,5.62,3.57,                   ,6/29/2015 2:06,,,
5599559,D95378BQ5MC-UL,DMCCLIP      ,12,6094,4.47,5599559,4420,1,7.06,5.62,3.57,6/29/2015 12:08,6/29/2015 2:06,CLFTEA51,,
5600234,D95378BQ5MC-UL,DMCCLIP      ,12,5934,4.32,5600234,4420,1,7.06,5.62,3.43,                   ,6/29/2015 2:06,,,
5603210,D95378BQ5MC-UL,DMCCLIP      ,12,6541,3.38,5603210,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5603209,D95378BQ5MC-UL,DMCCLIP      ,12,5928,3.38,5603209,4420,1,7.06,5.62,2.49,                   ,6/29/2015 2:06,,,
5600236,D95378BQ5MC-UL,DMCCLIP      ,12,5636,4.32,5600236,4420,1,7.06,5.62,3.43,                   ,6/29/2015 2:06,,,
5599564,D95378BQ5MC-UL,DMCCLIP      ,12,5697,4.47,5599564,4420,1,7.06,5.62,3.57,                   ,6/29/2015 2:06,,,
5562084,D97374Q4M-LNKE,DPC          ,8,7742,15.01,5562084,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5569166,D97374Q4M-LNKE,DPC          ,8,7709,13.11,5569166,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5544589,D97374Q4M-LNKE,DPC          ,8,7723,20.06,5544589,4410,1,18.01,16.57,19.16,                   ,6/29/2015 2:06,,,
5569175,D97374Q4M-LNKE,DPC          ,8,6451,13.11,5569175,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5572971,D97374Q4M-LNKE,DPC          ,8,7418,12.1,5572971,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5548119,D97374Q4M-LNKE,DPC          ,8,7667,1,5548119,4410,1,18.01,16.57,18.15,                   ,6/29/2015 2:06,,,
5569173,D97374Q4M-LNKE,DPC          ,8,7723,13.11,5569173,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5551795,D97374Q4M-LNKE,DPC          ,8,6464,18.05,5551795,4410,1,18.01,16.57,17.16,                   ,6/29/2015 2:06,,,
5534066,D97374Q4M-LNKE,DPC          ,8,7838,1,5534066,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5516416,D97374Q4M-LNKE,DPC          ,8,7258,1,5516416,4410,1,18.1,16.57,27.11,                   ,6/29/2015 2:06,,,
5569177,D97374Q4M-LNKE,DPC          ,8,7703,13.11,5569177,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5534074,D97374Q4M-LNKE,DPC          ,8,7768,1,5534074,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5584593,D97374Q4M-LNKE,DPC          ,8,7673,15.01,5584593,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5569167,D97374Q4M-LNKE,DPC          ,8,7775,13.11,5569167,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5569174,D97374Q4M-LNKE,DPC          ,8,7567,13.11,5569174,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5588310,D97374Q4M-LNKE,DPC          ,8,7623,13.11,5588310,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5569176,D97374Q4M-LNKE,DPC          ,8,7622,13.11,5569176,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5572976,D97374Q4M-LNKE,DPC          ,8,7728,12.1,5572976,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5555121,D97374Q4M-LNKE,DPC          ,8,6866,17.05,5555121,4410,1,18.01,16.57,16.16,                   ,6/29/2015 2:06,,,
5562088,D97374Q4M-LNKE,DPC          ,8,7618,15.01,5562088,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5572966,D97374Q4M-LNKE,DPC          ,8,7648,12.1,5572966,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5558807,D97374Q4M-LNKE,DPC          ,8,6912,15.97,5558807,4410,1,18.01,16.57,15.08,                   ,6/29/2015 2:06,,,
5569171,D97374Q4M-LNKE,DPC          ,8,7766,13.11,5569171,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5572352,D97374Q4M-LNKE,DPC          ,8,7634,1,5572352,4410,1,18.01,16.57,17.16,                   ,6/29/2015 2:06,,,
5537369,D97374Q4M-LNKE,DPC          ,8,7788,1,5537369,4410,1,18.1,16.57,21.13,                   ,6/29/2015 2:06,,,
5541275,D97374Q4M-LNKE,DPC          ,8,7682,1,5541275,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5541267,D97374Q4M-LNKE,DPC          ,8,4228,1,5541267,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5534070,D97374Q4M-LNKE,DPC          ,8,7757,1,5534070,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5584592,D97374Q4M-LNKE,DPC          ,8,3689,15.01,5584592,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5541271,D97374Q4M-LNKE,DPC          ,8,7679,1,5541271,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5569172,D97374Q4M-LNKE,DPC          ,8,7720,13.11,5569172,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5560292,D97374Q4M-LNKE,DPC          ,8,75,38.82,5560292,4410,1,17.8,16.57,38.14,                   ,6/29/2015 2:06,,,
5548120,D97374Q4M-LNKE,DPC          ,8,7760,1,5548120,4410,1,18.01,16.57,18.15,                   ,6/29/2015 2:06,,,
5576272,D97374Q4M-LNKE,DPC          ,8,7687,11.1,5576272,4410,1,18.07,16.57,10.14,                   ,6/29/2015 2:06,,,
5555123,D97374Q4M-LNKE,DPC          ,8,7479,17.05,5555123,4410,1,18.01,16.57,16.16,                   ,6/29/2015 2:06,,,
5572969,D97374Q4M-LNKE,DPC          ,8,7735,12.1,5572969,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5537368,D97374Q4M-LNKE,DPC          ,8,7772,1,5537368,4410,1,18.1,16.57,21.13,                   ,6/29/2015 2:06,,,
5534065,D97374Q4M-LNKE,DPC          ,8,7535,1,5534065,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5537373,D97374Q4M-LNKE,DPC          ,8,6726,1,5537373,4410,1,18.1,16.57,21.13,                   ,6/29/2015 2:06,,,
5584594,D97374Q4M-LNKE,DPC          ,8,6461,15.01,5584594,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5572977,D97374Q4M-LNKE,DPC          ,8,7709,12.1,5572977,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5541266,D97374Q4M-LNKE,DPC          ,8,3753,1,5541266,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5562085,D97374Q4M-LNKE,DPC          ,8,7730,15.01,5562085,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5572974,D97374Q4M-LNKE,DPC          ,8,7639,12.1,5572974,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5562080,D97374Q4M-LNKE,DPC          ,8,7535,15.01,5562080,4410,1,18.01,16.57,14.12,                   ,6/29/2015 2:06,,,
5576264,D97374Q4M-LNKE,DPC          ,8,7797,11.1,5576264,4410,1,18.07,16.57,10.14,                   ,6/29/2015 2:06,,,
5541310,D97376Q4M-LNKE,DPC          ,8,7664,21.04,5541310,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5556350,D97376Q4M-LNKE,DPC          ,8,7717,16.71,5556350,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5562245,D97376Q4M-LNKE,DPC          ,8,7784,14.97,5562245,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
5534106,D97376Q4M-LNKE,DPC          ,8,7735,1,5534106,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5562248,D97376Q4M-LNKE,DPC          ,8,7745,14.97,5562248,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
5556336,D97376Q4M-LNKE,DPC          ,8,3665,16.71,5556336,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5538147,D97376Q4M-LNKE,DPC          ,8,4897,22,5538147,4410,1,18.1,16.57,21.01,                   ,6/29/2015 2:06,,,
5556341,D97376Q4M-LNKE,DPC          ,8,7816,16.71,5556341,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5534115,D97376Q4M-LNKE,DPC          ,8,7766,1,5534115,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5470374,D97376Q4M-LNKE,DPC          ,8,6638,1,5470374,4410,1,17.8,16.57,40.47,                   ,6/29/2015 2:06,,,
5565567,D97376Q4M-LNKE,DPC          ,8,7718,14.07,5565567,4410,1,18.07,16.57,13.11,                   ,6/29/2015 2:06,,,
5570032,D97376Q4M-LNKE,DPC          ,8,3566,18.62,5570032,4410,1,18.01,16.57,17.73,                   ,6/29/2015 2:06,,,
5559588,D97376Q4M-LNKE,DPC          ,8,7089,15.72,5559588,4410,1,18.01,16.57,14.82,                   ,6/29/2015 2:06,,,
5538135,D97376Q4M-LNKE,DPC          ,8,5565,22,5538135,4410,1,18.1,16.57,21.01,                   ,6/29/2015 2:06,,,
5559704,D97376Q4M-LNKE,DPC          ,8,6578,23.15,5559704,4410,1,18.1,16.57,22.16,6/28/2015 11:23,6/29/2015 2:06,CLFTEA67,,
5534105,D97376Q4M-LNKE,DPC          ,8,7806,1,5534105,4410,1,18.1,16.57,22.16,                   ,6/29/2015 2:06,,,
5550038,D97376Q4M-LNKE,DPC          ,8,7646,18.62,5550038,4410,1,18.01,16.57,17.73,                   ,6/29/2015 2:06,,,
5546424,D97376Q4M-LNKE,DPC          ,8,7369,19.65,5546424,4410,1,18.01,16.57,18.75,                   ,6/29/2015 2:06,,,
5541313,D97376Q4M-LNKE,DPC          ,8,7593,21.04,5541313,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5566513,D97376Q4M-LNKE,DPC          ,8,7359,21.04,5566513,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5556329,D97376Q4M-LNKE,DPC          ,8,7869,16.71,5556329,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5565586,D97376Q4M-LNKE,DPC          ,8,4182,14.07,5565586,4410,1,18.07,16.57,13.11,                   ,6/29/2015 2:06,,,
5538143,D97376Q4M-LNKE,DPC          ,8,7814,22,5538143,4410,1,18.1,16.57,21.01,                   ,6/29/2015 2:06,,,
5541311,D97376Q4M-LNKE,DPC          ,8,7124,21.04,5541311,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5562260,D97376Q4M-LNKE,DPC          ,8,7763,14.97,5562260,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
5556348,D97376Q4M-LNKE,DPC          ,8,7807,16.71,5556348,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5562259,D97376Q4M-LNKE,DPC          ,8,7735,14.97,5562259,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
5559703,D97376Q4M-LNKE,DPC          ,8,6063,27.15,5559703,4410,1,18.1,12.57,22.16,                   ,6/29/2015 2:06,,,
5556331,D97376Q4M-LNKE,DPC          ,8,7483,16.71,5556331,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5550029,D97376Q4M-LNKE,DPC          ,8,7151,18.62,5550029,4410,1,18.01,16.57,17.73,                   ,6/29/2015 2:06,,,
5565577,D97376Q4M-LNKE,DPC          ,8,7687,14.07,5565577,4410,1,18.07,16.57,13.11,                   ,6/29/2015 2:06,,,
5576989,D97376Q4M-LNKE,DPC          ,8,6475,16.71,5576989,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5538124,D97376Q4M-LNKE,DPC          ,8,7578,1,5538124,4410,1,18.1,16.57,21.02,                   ,6/29/2015 2:06,,,
5550031,D97376Q4M-LNKE,DPC          ,8,7654,1,5550031,4410,1,18.01,16.57,17.73,                   ,6/29/2015 2:06,,,
5556345,D97376Q4M-LNKE,DPC          ,8,7732,16.71,5556345,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5556328,D97376Q4M-LNKE,DPC          ,8,7404,16.71,5556328,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5576308,D97376Q4M-LNKE,DPC          ,8,3888,11.09,5576308,4410,1,18.07,16.57,10.14,                   ,6/29/2015 2:06,,,
5562243,D97376Q4M-LNKE,DPC          ,8,7782,14.97,5562243,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
5538128,D97376Q4M-LNKE,DPC          ,8,7831,1,5538128,4410,1,18.1,16.57,21.02,                   ,6/29/2015 2:06,,,
5556349,D97376Q4M-LNKE,DPC          ,8,7444,16.71,5556349,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5573019,D97376Q4M-LNKE,DPC          ,8,7834,12.1,5573019,4410,1,18.07,16.57,11.15,                   ,6/29/2015 2:06,,,
5569210,D97376Q4M-LNKE,DPC          ,8,7845,13.11,5569210,4410,1,18.07,16.57,12.15,                   ,6/29/2015 2:06,,,
5562251,D97376Q4M-LNKE,DPC          ,8,7698,14.97,5562251,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
5541308,D97376Q4M-LNKE,DPC          ,8,7789,21.04,5541308,4410,1,18.01,16.57,20.15,                   ,6/29/2015 2:06,,,
5538140,D97376Q4M-LNKE,DPC          ,8,7027,22,5538140,4410,1,18.1,16.57,21.01,                   ,6/29/2015 2:06,,,
5556333,D97376Q4M-LNKE,DPC          ,8,7739,16.71,5556333,4410,1,18.01,16.57,15.82,                   ,6/29/2015 2:06,,,
5559587,D97376Q4M-LNKE,DPC          ,8,7761,15.72,5559587,4410,1,18.01,16.57,14.82,                   ,6/29/2015 2:06,,,
5583035,D97376Q4M-LNKE,DPC          ,8,7734,14.97,5583035,4410,1,18.01,16.57,14.08,                   ,6/29/2015 2:06,,,
