Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Completion_Time
CLFTEA25,ETS-2-64,5964087,10073,1439,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/29/2015 14:49:48
CLFTEA25,ETS-2-64,5964085,8004,1439,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/29/2015 18:03:08
CLFTEA25,ETS-2-64,5964083,10062,1439,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/29/2015 22:03:36
CLFTEA25,ETS-2-64,5964084,10044,1439,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/30/2015 02:03:40
CLFTEA25,ETS-2-64,5967155,9989,1343,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/30/2015 06:02:28
CLFTEA25,ETS-2-64,5970650,9980,1238,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/30/2015 10:01:04
CLFTEA25,ETS-2-64,5970654,10053,1238,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/30/2015 14:01:20
CLFTEA25,ETS-2-64,5970657,9981,1238,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/30/2015 17:59:57
CLFTEA25,ETS-2-64,5970656,10071,1238,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,10/30/2015 22:00:38
CLFTEA25,ETS-2-64,5970646,10043,1238,N,SN2850RUYR-G2K,6571495A,1,10/28/2015 02:06:00,11/01/2015 02:00:41
CLFTEA26,ETS-2-64,5969321,4234,1324,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/28/2015 16:04:10
CLFTEA26,ETS-2-64,5976287,7729,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/28/2015 17:59:46
CLFTEA26,ETS-2-64,5976291,7728,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/28/2015 19:55:21
CLFTEA26,ETS-2-64,5993121,7791,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/28/2015 21:51:48
CLFTEA26,ETS-2-64,5976267,3861,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/28/2015 22:54:31
CLFTEA26,ETS-2-64,5993120,5998,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 00:26:28
CLFTEA26,ETS-2-64,5976270,7771,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 02:22:38
CLFTEA26,ETS-2-64,5976278,7789,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 04:19:03
CLFTEA26,ETS-2-64,5976290,7839,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 06:16:09
CLFTEA26,ETS-2-64,5976277,7703,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 08:11:23
CLFTEA26,ETS-2-64,5976283,7684,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 10:06:22
CLFTEA26,ETS-2-64,5976281,7666,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 12:01:06
CLFTEA26,ETS-2-64,5976284,7802,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 13:57:42
CLFTEA26,ETS-2-64,5976286,7709,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 15:53:01
CLFTEA26,ETS-2-64,5976288,7780,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 17:49:18
CLFTEA26,ETS-2-64,5976285,7733,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 19:44:57
CLFTEA26,ETS-2-64,5976289,7735,1125,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 21:40:38
CLFTEA26,ETS-2-64,5979659,7668,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/29/2015 23:35:24
CLFTEA26,ETS-2-64,5979653,7773,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 01:31:36
CLFTEA26,ETS-2-64,5979641,7819,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 03:28:25
CLFTEA26,ETS-2-64,5979656,7754,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 05:24:21
CLFTEA26,ETS-2-64,5979638,7108,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 07:11:28
CLFTEA26,ETS-2-64,5979663,7752,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 09:07:22
CLFTEA26,ETS-2-64,5979661,7831,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 11:04:22
CLFTEA26,ETS-2-64,5979643,7795,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 13:00:52
CLFTEA26,ETS-2-64,5979652,7704,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 14:56:07
CLFTEA26,ETS-2-64,5979658,7835,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 16:53:10
CLFTEA26,ETS-2-64,5979662,7853,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 18:50:27
CLFTEA26,ETS-2-64,5979654,7719,1024,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 20:45:54
CLFTEA26,ETS-2-64,5983557,7777,912,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,10/30/2015 22:42:10
CLFTEA26,ETS-2-64,5986656,7761,817,N,D97374Q4M-LNKE,6578688B,1,10/28/2015 14:56:21,11/01/2015 00:38:12
CLFTEA27,ETS-2-64,5971839,5125,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/28/2015 06:07:20
CLFTEA27,ETS-2-64,5971828,5180,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/28/2015 10:11:09
CLFTEA27,ETS-2-64,5971827,5155,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/28/2015 14:13:50
CLFTEA27,ETS-2-64,5971837,5085,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/28/2015 18:13:22
CLFTEA27,ETS-2-64,5971838,5165,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/28/2015 22:16:31
CLFTEA27,ETS-2-64,5971829,4144,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/29/2015 01:33:34
CLFTEA27,ETS-2-64,5971841,5178,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/29/2015 05:37:18
CLFTEA27,ETS-2-64,5971842,3800,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/29/2015 08:38:49
CLFTEA27,ETS-2-64,5971831,5147,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/29/2015 12:41:08
CLFTEA27,ETS-2-64,5971826,5150,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/29/2015 16:43:36
CLFTEA27,ETS-2-64,5971825,5134,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/29/2015 20:45:21
CLFTEA27,ETS-2-64,5971834,5156,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 00:48:05
CLFTEA27,ETS-2-64,5971835,5142,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 04:50:11
CLFTEA27,ETS-2-64,5971832,5179,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 08:53:58
CLFTEA27,ETS-2-64,5971836,5140,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 12:55:59
CLFTEA27,ETS-2-64,5971833,5182,1202,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 16:59:53
CLFTEA27,ETS-2-64,5975043,5180,1102,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 21:03:43
CLFTEA27,ETS-2-64,5975037,3162,1102,N,N0706026RHHR-B,6479550B,1,10/28/2015 02:06:00,10/30/2015 23:36:25
CLFTEA29,ETS-2-64,5972978,10044,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/28/2015 21:06:04
CLFTEA29,ETS-2-64,5972988,5033,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/28/2015 23:37:52
CLFTEA29,ETS-2-64,5972986,10034,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/29/2015 04:30:36
CLFTEA29,ETS-2-64,5972983,9961,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/29/2015 09:21:17
CLFTEA29,ETS-2-64,5972980,10066,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/29/2015 14:14:56
CLFTEA29,ETS-2-64,5972985,10031,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/29/2015 19:07:35
CLFTEA29,ETS-2-64,5972979,9981,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/29/2015 23:58:50
CLFTEA29,ETS-2-64,5972987,8932,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/30/2015 04:20:31
CLFTEA29,ETS-2-64,5972982,10040,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/30/2015 09:13:26
CLFTEA29,ETS-2-64,5972984,10059,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/30/2015 14:06:53
CLFTEA29,ETS-2-64,5972981,10059,1170,N,N0608010RGER-B,6484809C,1,10/28/2015 16:13:03,10/30/2015 19:00:19
CLFTEA3,ETS-0-64,5963987,6895,1439,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/28/2015 05:27:13
CLFTEA3,ETS-0-64,5967266,13800,1342,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/28/2015 11:59:59
CLFTEA3,ETS-0-64,5967268,10278,1342,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/28/2015 16:55:02
CLFTEA3,ETS-0-64,5967269,6893,1342,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/28/2015 20:16:12
CLFTEA3,ETS-0-64,5967263,13770,1342,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/29/2015 02:48:08
CLFTEA3,ETS-0-64,5967267,13809,1342,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/29/2015 09:21:09
CLFTEA3,ETS-0-64,5970747,13732,1237,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/29/2015 15:52:01
CLFTEA3,ETS-0-64,5970759,13778,1237,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/29/2015 22:24:10
CLFTEA3,ETS-0-64,5970757,13805,1237,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/30/2015 04:57:04
CLFTEA3,ETS-0-64,5970758,13804,1237,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/30/2015 11:29:57
CLFTEA3,ETS-0-64,5970761,13789,1237,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,10/30/2015 18:02:24
CLFTEA3,ETS-0-64,5970763,13810,1237,N,PS54678RTER-G2,6529253A,1,10/28/2015 02:06:00,11/01/2015 00:35:27
CLFTEA30,ETS-2-64,5729950,14162,8836,N,G62130ARGTRS-L,6513992B,1,10/28/2015 16:48:19,10/29/2015 04:18:04
CLFTEA30,ETS-2-64,5734270,11305,8701,N,G62130ARGTRS-L,6513992B,1,10/28/2015 16:48:19,10/29/2015 13:30:40
CLFTEA30,ETS-2-64,5753070,14591,8084,N,G62130ARGTRS-L,6513992B,1,10/28/2015 16:48:19,10/30/2015 01:20:59
CLFTEA31,ETS-2-64,5944195,6863,2016,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/28/2015 19:41:39
CLFTEA31,ETS-2-64,5944194,10606,2016,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/29/2015 00:40:44
CLFTEA31,ETS-2-64,5952248,13767,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/29/2015 07:05:59
CLFTEA31,ETS-2-64,5952246,13810,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/29/2015 13:32:24
CLFTEA31,ETS-2-64,5952247,13812,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/29/2015 19:58:53
CLFTEA31,ETS-2-64,5952249,13807,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/30/2015 02:25:14
CLFTEA31,ETS-2-64,5952245,13810,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/30/2015 08:51:39
CLFTEA31,ETS-2-64,5952250,10873,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/30/2015 13:58:01
CLFTEA31,ETS-2-64,5952251,6895,1776,N,PS51518RUKR-LK,6526517A,1,10/28/2015 16:24:36,10/30/2015 17:15:56
CLFTEA32,ETS-2-128,5917909,7789,2825,N,97376Q4M2-LQN&,6544140B,1,10/28/2015 13:33:02,10/28/2015 16:30:23
CLFTEA32,ETS-2-128,5917907,7052,2825,N,97376Q4M2-LQN&,6544140B,1,10/28/2015 13:33:02,10/28/2015 19:11:53
CLFTEA32,ETS-2-128,5917908,7722,2825,N,97376Q4M2-LQN&,6544140B,1,10/28/2015 13:33:02,10/28/2015 22:07:47
CLFTEA32,ETS-2-128,5917918,7006,2825,N,D95375Q4M-LQN&,6544140B,1,10/28/2015 13:33:02,10/29/2015 00:57:46
CLFTEA32,ETS-2-128,5917917,7734,2825,N,D95375Q4M-LQN&,6544140B,1,10/28/2015 13:33:02,10/29/2015 04:04:22
CLFTEA32,ETS-2-128,5917919,7264,2825,N,D95375Q4M-LQN&,6544140B,1,10/28/2015 13:33:02,10/29/2015 07:00:14
CLFTEA32,ETS-2-128,5947532,7524,1970,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/29/2015 09:53:38
CLFTEA32,ETS-2-128,5963541,3744,1970,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/29/2015 11:24:56
CLFTEA32,ETS-2-128,5950432,7801,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/29/2015 14:24:21
CLFTEA32,ETS-2-128,5950427,7572,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/29/2015 17:18:48
CLFTEA32,ETS-2-128,5967692,4574,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/29/2015 19:08:08
CLFTEA32,ETS-2-128,5950423,7822,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/29/2015 22:08:01
CLFTEA32,ETS-2-128,5950430,7615,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 01:03:24
CLFTEA32,ETS-2-128,5950428,7820,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 04:03:14
CLFTEA32,ETS-2-128,5950422,7804,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 07:02:43
CLFTEA32,ETS-2-128,5950421,6454,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 09:32:53
CLFTEA32,ETS-2-128,5950426,7804,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 12:32:22
CLFTEA32,ETS-2-128,5950425,7747,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 15:30:37
CLFTEA32,ETS-2-128,5950431,7861,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 18:31:21
CLFTEA32,ETS-2-128,5950424,7692,1869,N,D97395Q4M-LNKE,6544140B,1,10/28/2015 13:33:02,10/30/2015 21:28:24
CLFTEA33,ETS-2-64,5970099,16714,1249,N,PS53312RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/28/2015 07:42:43
CLFTEA33,ETS-2-64,5970103,12397,1249,N,PS53312RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/28/2015 11:55:03
CLFTEA33,ETS-2-64,5954584,12595,1727,N,PS54326RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/28/2015 16:07:08
CLFTEA33,ETS-2-64,5971901,15987,1205,N,PS54326RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/28/2015 21:24:26
CLFTEA33,ETS-2-64,5971903,16622,1205,N,PS54326RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/29/2015 02:53:57
CLFTEA33,ETS-2-64,5971904,12571,1205,N,PS54326RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/29/2015 07:05:35
CLFTEA33,ETS-2-64,5971902,16821,1205,N,PS54326RGTR-LY,6516394A,1,10/28/2015 02:06:00,10/29/2015 12:38:55
CLFTEA33,ETS-2-64,5974041,13559,1159,N,S53302RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/29/2015 17:39:13
CLFTEA33,ETS-2-64,5956903,15193,1689,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/29/2015 22:46:13
CLFTEA33,ETS-2-64,5956901,16827,1689,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/30/2015 04:25:09
CLFTEA33,ETS-2-64,5963992,15149,1452,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/30/2015 09:31:16
CLFTEA33,ETS-2-64,5963990,16544,1452,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/30/2015 15:04:40
CLFTEA33,ETS-2-64,5972425,6908,1452,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/30/2015 17:29:41
CLFTEA33,ETS-2-64,5963991,6733,1452,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/30/2015 19:51:17
CLFTEA33,ETS-2-64,5963993,9743,1452,N,S53312RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,10/30/2015 23:11:43
CLFTEA33,ETS-2-64,5983465,8388,878,N,S53511RGTR-G2Y,6516394A,1,10/28/2015 02:06:00,11/01/2015 01:53:16
CLFTEA34,ETS-2-64,5967296,2186,1342,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/28/2015 03:15:51
CLFTEA34,ETS-2-64,5974083,7883,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/28/2015 07:01:46
CLFTEA34,ETS-2-64,5974088,7910,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/28/2015 10:48:27
CLFTEA34,ETS-2-64,5974082,7896,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/28/2015 14:34:44
CLFTEA34,ETS-2-64,5974080,7913,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/28/2015 18:21:29
CLFTEA34,ETS-2-64,5974078,7901,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/28/2015 22:07:55
CLFTEA34,ETS-2-64,5974084,7866,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/29/2015 01:53:23
CLFTEA34,ETS-2-64,5974087,7900,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/29/2015 05:39:47
CLFTEA34,ETS-2-64,5974085,7908,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/29/2015 09:26:24
CLFTEA34,ETS-2-64,5974076,7887,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/29/2015 13:12:26
CLFTEA34,ETS-2-64,5974086,7902,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/29/2015 16:58:54
CLFTEA34,ETS-2-64,5974079,7900,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/29/2015 20:45:18
CLFTEA34,ETS-2-64,5974077,7898,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 00:31:38
CLFTEA34,ETS-2-64,5974075,7887,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 04:17:41
CLFTEA34,ETS-2-64,5974081,7901,1146,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 08:04:06
CLFTEA34,ETS-2-64,5977746,7909,1033,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 11:50:45
CLFTEA34,ETS-2-64,5977751,7905,1033,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 15:37:17
CLFTEA34,ETS-2-64,5977749,7903,1033,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 19:23:46
CLFTEA34,ETS-2-64,5977750,7908,1033,N,7A8300RGWR-G2K,6555551A,1,10/28/2015 02:06:00,10/30/2015 23:10:23
CLFTEA35,ETS-2M-64,5975324,17279,1338,N,PS62742DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/28/2015 19:42:15
CLFTEA35,ETS-2M-64,5975328,8554,1338,N,PS62742DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/28/2015 21:01:03
CLFTEA35,ETS-2M-64,5975327,9934,1338,N,PS62742DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/28/2015 22:30:57
CLFTEA35,ETS-2M-64,5975323,17190,1338,N,PS62742DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 00:59:14
CLFTEA35,ETS-2M-64,5975325,17196,1338,N,PS62742DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 03:27:34
CLFTEA35,ETS-2M-64,5975321,17170,1338,N,PS62742DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 05:55:42
CLFTEA35,ETS-2M-64,5954563,14617,1973,N,PS62745DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 09:43:47
CLFTEA35,ETS-2M-64,5954564,14584,1973,N,PS62745DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 13:31:21
CLFTEA35,ETS-2M-64,5964256,17209,1672,N,S62740DSSR1-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 16:10:04
CLFTEA35,ETS-2M-64,5971862,17124,1444,N,S62740DSSR1-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 18:48:03
CLFTEA35,ETS-2M-64,5971865,17276,1444,N,S62740DSSR1-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 21:27:21
CLFTEA35,ETS-2M-64,5977181,17279,1278,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/29/2015 23:53:25
CLFTEA35,ETS-2M-64,5977186,8638,1278,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 01:11:26
CLFTEA35,ETS-2M-64,5977184,17272,1278,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 03:37:26
CLFTEA35,ETS-2M-64,5977183,17155,1278,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 06:02:32
CLFTEA35,ETS-2M-64,5982250,17265,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 08:28:29
CLFTEA35,ETS-2M-64,5982253,17277,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 10:54:33
CLFTEA35,ETS-2M-64,5982248,17273,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 13:20:34
CLFTEA35,ETS-2M-64,5982249,17225,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 15:46:13
CLFTEA35,ETS-2M-64,5982252,17275,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 18:12:15
CLFTEA35,ETS-2M-64,5982255,8635,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 19:30:13
CLFTEA35,ETS-2M-64,5982254,17257,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,10/30/2015 21:56:07
CLFTEA35,ETS-2M-64,5982251,17254,1096,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,11/01/2015 00:22:00
CLFTEA35,ETS-2M-64,5985786,8637,996,N,S627440DSSR-LK,6552808A,1,10/28/2015 17:13:14,11/01/2015 01:39:59
CLFTEA36,ETS-2-64,5987135,15081,765,N,24735RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/28/2015 06:23:43
CLFTEA36,ETS-2-64,5987136,15100,765,N,24735RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/28/2015 10:41:46
CLFTEA36,ETS-2-64,5987134,15098,765,N,24735RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/28/2015 14:59:47
CLFTEA36,ETS-2-64,5970622,15087,1238,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/28/2015 19:43:43
CLFTEA36,ETS-2-64,5970609,15072,1238,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/29/2015 00:27:23
CLFTEA36,ETS-2-64,5970614,15107,1238,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/29/2015 05:11:41
CLFTEA36,ETS-2-64,5970619,14984,1238,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/29/2015 09:53:45
CLFTEA36,ETS-2-64,5970616,15080,1238,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/29/2015 14:37:33
CLFTEA36,ETS-2-64,5970621,15111,1238,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/29/2015 19:21:56
CLFTEA36,ETS-2-64,5973932,14809,1146,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/30/2015 00:00:49
CLFTEA36,ETS-2-64,5973926,14809,1146,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/30/2015 04:39:42
CLFTEA36,ETS-2-64,5973930,15073,1146,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/30/2015 09:23:23
CLFTEA36,ETS-2-64,5973924,15107,1146,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/30/2015 14:07:41
CLFTEA36,ETS-2-64,5973931,15074,1146,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/30/2015 18:51:23
CLFTEA36,ETS-2-64,5977785,10513,1033,N,24737RGRR1-G2K,6512615D,1,10/28/2015 02:06:00,10/30/2015 22:12:16
CLFTEA36,ETS-2-64,5981038,12986,927,N,Q24735RGRR1-LK,6512615D,1,10/28/2015 02:06:00,11/01/2015 01:55:34
CLFTEA37,ETS-2-128,5938696,6269,2222,N,PS56121BDQPR-C,6514494A,1,10/28/2015 02:06:00,10/28/2015 04:27:20
